Balance,NumOfProducts,IsActiveMember,EstimatedSalary,Exited,CreditScore_scaler,Age_scaler,Geography_Germany,Geography_Spain,Gender_Male
0.0,1,0,193880.6,1,1.2893448166747552,-0.8478987446265858,0.0,0.0,0.0
0.0,2,1,106303.4,0,1.060349342896625,-0.3717271785397792,0.0,0.0,1.0
150315.92,1,1,133486.36,0,-0.48016566251988757,0.8663188932859178,0.0,1.0,0.0
0.0,2,1,158313.87,0,-1.4586008686628076,-0.5621958049745018,0.0,0.0,1.0
0.0,2,0,122642.09,0,-1.8749562755321354,-1.1336016842786696,0.0,0.0,0.0
106511.85,1,0,55072.32,0,-1.4273742131476082,0.6758502668511952,0.0,0.0,0.0
92316.31,2,0,158590.66,1,-0.8757032990457488,1.4377247725900857,0.0,1.0,0.0
145071.24,1,0,6078.46,0,0.9770782615227595,-0.2764928653224179,1.0,0.0,1.0
0.0,1,0,111312.96,0,-0.36566792563082245,-0.18125855210505656,0.0,0.0,1.0
130170.82,2,0,150856.38,0,0.39418069190570065,0.5806159536338339,1.0,0.0,1.0
86616.35,1,0,91903.9,1,0.2692740698449023,-0.9431330578439471,0.0,0.0,0.0
104016.88,1,0,22068.83,1,0.24845629950143594,-0.08602423888769527,0.0,0.0,0.0
112871.19,2,1,65520.74,0,0.38377180673396744,0.19967870076438865,1.0,0.0,1.0
0.0,2,1,75465.41,0,0.25886518467316916,-0.6574301181918631,0.0,0.0,0.0
0.0,2,0,104272.04,0,-0.7299789066414841,0.6758502668511952,0.0,1.0,0.0
132084.66,3,1,54474.48,1,0.5503139694816985,-0.7526644314092245,0.0,0.0,1.0
222267.63,1,0,101108.85,1,1.0187138022096922,0.29491301398174996,0.0,1.0,1.0
0.0,1,0,126336.72,0,0.6960383618859632,-0.9431330578439471,0.0,0.0,1.0
0.0,2,1,105983.09,0,0.4254073474209002,0.6758502668511952,0.0,1.0,1.0
0.0,2,1,145593.85,0,-0.02217471496362707,0.7710845800685565,0.0,0.0,1.0
0.0,1,1,107243.31,1,0.10273190709717124,0.7710845800685565,0.0,0.0,1.0
123571.77,3,1,57014.17,1,1.1540293094422238,0.6758502668511952,1.0,0.0,1.0
0.0,2,0,153295.0,0,0.12354967744063763,-0.5621958049745018,0.0,0.0,0.0
70784.27,1,0,30579.82,0,-0.667525595611085,-0.2764928653224179,0.0,0.0,0.0
0.0,2,0,39925.52,0,0.7168561322294296,-0.9431330578439471,0.0,0.0,1.0
0.0,1,1,25858.68,0,-0.9277477249044148,-0.9431330578439471,0.0,0.0,1.0
107304.39,3,0,28806.32,1,0.4878606584512994,1.247256146155363,1.0,0.0,1.0
86546.29,1,1,131768.98,0,-0.5738456290654863,0.009210074329666045,0.0,0.0,0.0
0.0,2,1,22974.01,0,-0.02217471496362707,0.29491301398174996,0.0,0.0,0.0
175739.36,1,1,193130.55,0,-0.7507966769849506,-0.08602423888769527,0.0,0.0,0.0
71283.09,2,1,38984.37,0,0.8625805246336943,1.247256146155363,1.0,0.0,0.0
0.0,2,0,158750.13,0,-1.7084141127844044,-0.7526644314092245,0.0,1.0,0.0
0.0,1,0,10662.58,0,0.9666693763510262,0.009210074329666045,0.0,0.0,0.0
0.0,2,1,170621.55,0,-1.208787624541211,0.5806159536338339,0.0,0.0,0.0
0.0,2,0,173844.89,0,-0.9693832655913476,0.10444438754702735,0.0,0.0,1.0
87779.83,1,1,36687.11,1,1.9659223528374128,1.1520218329380016,1.0,0.0,0.0
82767.42,1,0,71811.9,0,-0.8444766435305493,-1.9907105032349215,0.0,0.0,0.0
141525.55,1,0,9443.15,0,-0.5946633994089526,-0.4669614917571405,0.0,0.0,0.0
0.0,2,0,35156.54,0,0.1547763329558372,-0.2764928653224179,0.0,0.0,1.0
0.0,2,1,158918.03,0,-1.0006099211065471,-1.228835997496031,0.0,1.0,0.0
0.0,1,1,16403.41,0,0.6439939360272973,-0.18125855210505656,0.0,0.0,0.0
0.0,1,0,134964.85,1,1.3934336683920872,-0.08602423888769527,0.0,0.0,0.0
127475.24,1,0,60775.76,1,-1.208787624541211,-0.08602423888769527,1.0,0.0,1.0
96834.78,1,0,108764.69,0,-0.001356944620160684,-0.5621958049745018,0.0,0.0,0.0
57037.74,1,1,158531.01,0,0.2692740698449023,0.6758502668511952,0.0,0.0,1.0
0.0,2,0,57942.88,0,-0.19912576288309133,1.0567875197206404,0.0,0.0,1.0
94263.91,2,0,168895.06,0,-0.36566792563082245,-0.7526644314092245,0.0,0.0,1.0
127841.52,1,0,172363.41,0,-0.08462802599402623,0.19967870076438865,1.0,0.0,1.0
138547.97,1,1,70196.23,1,-2.1664050603406646,1.4377247725900857,0.0,0.0,0.0
132253.22,1,0,115566.57,1,1.2060737353008897,-0.3717271785397792,1.0,0.0,0.0
66483.32,1,1,110317.39,0,-1.1151076579956123,-1.6097732503654762,0.0,1.0,1.0
39043.29,2,1,175423.69,0,0.6231761656838308,0.39014732719911127,1.0,0.0,1.0
129278.43,1,0,165562.84,0,1.7265179938875492,-0.4669614917571405,0.0,0.0,1.0
0.0,2,0,186275.7,0,-0.011765829791893877,0.009210074329666045,0.0,0.0,0.0
221532.8,1,0,171867.08,0,-1.687596342440938,0.10444438754702735,0.0,1.0,1.0
128793.63,1,0,19262.05,0,0.6231761656838308,-1.228835997496031,1.0,0.0,1.0
89175.06,2,1,152883.95,0,0.737673902572896,0.10444438754702735,1.0,0.0,0.0
115406.97,1,0,145528.22,0,-0.8548855287022825,-0.7526644314092245,0.0,1.0,1.0
0.0,2,0,151733.43,0,0.8105360987750283,0.4853816404164726,0.0,0.0,1.0
0.0,2,0,196789.9,0,-0.6362989400958854,-1.5145389371481148,0.0,1.0,0.0
0.0,2,1,114675.75,0,0.00905194055157251,3.437645350154673,0.0,1.0,0.0
63873.56,1,0,83753.64,0,-0.6779344807828183,0.19967870076438865,0.0,1.0,1.0
0.0,1,0,65986.48,1,-0.6154811697524191,-0.08602423888769527,0.0,1.0,1.0
0.0,2,1,145411.39,0,0.3733629215622343,-0.7526644314092245,0.0,0.0,0.0
113882.31,1,1,74564.41,0,1.0291226873814254,0.39014732719911127,0.0,0.0,1.0
164902.43,1,0,141152.28,0,0.3525451512187679,-1.5145389371481148,0.0,1.0,1.0
0.0,2,1,100750.03,0,2.0700112045547447,-0.2764928653224179,0.0,0.0,0.0
0.0,2,1,100919.19,0,-1.1671520838542784,-0.9431330578439471,0.0,0.0,0.0
131935.51,1,1,96399.67,1,0.956260491179293,2.48530221798106,1.0,0.0,1.0
123971.16,1,1,172814.99,0,-0.5218012032068203,0.19967870076438865,0.0,0.0,1.0
168560.46,2,0,90270.16,0,-0.04299248530709345,-0.5621958049745018,1.0,0.0,0.0
68639.57,1,0,168002.31,1,-0.2823968442569569,0.5806159536338339,0.0,0.0,0.0
154741.45,2,0,25183.01,0,0.0194608257233057,-0.7526644314092245,1.0,0.0,1.0
0.0,1,0,95270.83,0,-1.7916851941582699,0.7710845800685565,0.0,0.0,1.0
98365.33,1,1,44251.33,0,-0.5530278587220199,1.6281933990248083,0.0,1.0,0.0
89685.92,1,1,126471.13,0,0.5815406249968981,1.818662025459531,0.0,0.0,1.0
153819.58,1,0,79176.09,1,0.633585050855564,-0.5621958049745018,0.0,0.0,1.0
122647.32,1,0,61666.87,0,1.0915759984118245,-0.7526644314092245,0.0,0.0,1.0
148610.41,3,1,104502.02,1,-0.2615790739134905,-1.228835997496031,0.0,1.0,0.0
0.0,2,0,62030.06,0,-1.3336942466020094,-0.4669614917571405,0.0,1.0,1.0
0.0,2,0,135067.02,0,-1.1151076579956123,-0.18125855210505656,0.0,1.0,1.0
123042.0,1,0,66245.44,1,-0.8861121842174821,-0.3717271785397792,1.0,0.0,0.0
133723.43,1,0,4859.59,1,-0.2823968442569569,1.247256146155363,1.0,0.0,0.0
177069.24,2,1,96088.54,0,-0.2719879590852237,-0.18125855210505656,0.0,0.0,1.0
145081.73,1,1,130075.07,0,0.029869710895038894,-1.4193046239307536,0.0,0.0,0.0
129068.54,2,1,187905.12,0,1.17484707978569,0.009210074329666045,0.0,0.0,0.0
0.0,2,0,161428.25,0,0.841762754290228,-0.2764928653224179,0.0,0.0,1.0
170113.0,2,1,10494.64,0,0.6127672805120977,1.818662025459531,1.0,0.0,1.0
121405.04,1,1,154844.22,0,-0.8340677583588161,-0.08602423888769527,0.0,0.0,1.0
38340.02,1,0,32607.77,1,-0.10544579633749261,2.48530221798106,0.0,0.0,1.0
124493.03,2,1,52583.79,1,1.3934336683920872,-0.6574301181918631,1.0,0.0,0.0
0.0,2,1,157878.67,0,-1.3545120169454758,-1.3240703107133922,0.0,0.0,1.0
0.0,1,1,197015.2,0,-2.2496761417145303,-0.2764928653224179,0.0,0.0,1.0
169445.4,1,1,186335.07,0,2.0700112045547447,2.771005157633144,0.0,0.0,1.0
113452.66,1,0,142911.99,0,-1.5002364093497405,-0.5621958049745018,0.0,0.0,0.0
126776.3,2,1,132298.49,0,2.0700112045547447,1.7234277122421695,0.0,1.0,0.0
0.0,2,0,145215.96,0,-1.7708674238148034,-1.0383673710613084,0.0,0.0,0.0
134464.58,2,0,178833.34,0,0.08191413675370486,-0.4669614917571405,1.0,0.0,1.0
186788.96,2,0,73286.8,0,-0.938156610076148,-1.6097732503654762,0.0,0.0,0.0
0.0,1,0,85547.33,1,0.5399050843099653,1.6281933990248083,0.0,0.0,1.0
146622.35,1,1,41815.22,1,1.070758228068358,2.104364965111615,0.0,0.0,1.0
146605.27,1,1,77119.45,0,0.7064472470576965,-0.6574301181918631,0.0,0.0,1.0
0.0,2,1,125979.36,0,-1.6980052276126711,-0.4669614917571405,0.0,0.0,1.0
195238.29,4,1,131083.56,1,0.47745177327956617,0.9615532065032791,0.0,0.0,0.0
0.0,2,0,93148.93,0,-0.10544579633749261,-0.3717271785397792,0.0,0.0,1.0
142705.95,1,0,127233.39,0,-0.5634367438937531,-1.0383673710613084,0.0,0.0,0.0
0.0,2,1,150465.93,0,0.6544028211990305,-1.8002418768001989,0.0,1.0,1.0
0.0,1,0,115700.2,0,-0.9277477249044148,-0.08602423888769527,0.0,0.0,1.0
109542.29,1,1,166370.81,0,-1.416965327975875,0.10444438754702735,0.0,0.0,1.0
88243.29,2,1,96658.26,0,0.0194608257233057,-0.8478987446265858,0.0,1.0,0.0
0.0,2,0,154189.08,0,0.841762754290228,0.10444438754702735,0.0,0.0,0.0
131778.66,1,1,9972.64,0,-1.6043252610670724,1.5329590858074469,1.0,0.0,0.0
0.0,2,1,57764.65,0,1.5703847163115514,-0.08602423888769527,0.0,1.0,1.0
112070.86,3,0,173568.3,1,-0.4593478921764212,0.8663188932859178,0.0,0.0,0.0
98903.06,1,1,81251.24,0,-1.4377830983193414,3.1519424105025893,0.0,1.0,1.0
81550.94,2,1,118974.77,0,-0.126263566680959,-0.08602423888769527,0.0,0.0,0.0
116465.53,1,1,24435.77,0,-1.6771874572692047,-0.18125855210505656,0.0,0.0,0.0
0.0,1,0,138328.24,0,-0.5009834328633539,0.4853816404164726,0.0,0.0,1.0
0.0,2,1,101485.72,0,-1.375329787288942,0.29491301398174996,0.0,0.0,1.0
0.0,1,0,132943.88,0,1.3622070128768875,0.19967870076438865,0.0,1.0,0.0
0.0,2,1,106117.3,0,0.7793094432598288,-0.7526644314092245,0.0,0.0,1.0
96997.09,2,0,76614.04,0,0.789718328431562,-0.7526644314092245,0.0,1.0,0.0
0.0,2,1,13238.93,0,1.4142514387355536,-0.6574301181918631,0.0,0.0,1.0
131698.57,2,0,151623.91,0,-2.072725093795066,-0.5621958049745018,0.0,0.0,0.0
128940.24,1,0,46786.92,0,-0.14708133702442538,-1.1336016842786696,0.0,0.0,1.0
77805.66,1,1,2101.89,0,-1.750049653471337,-1.1336016842786696,0.0,0.0,1.0
149989.39,1,0,42330.58,0,-0.5634367438937531,-1.228835997496031,0.0,0.0,0.0
0.0,2,0,141023.01,0,-1.1879698541977446,-0.08602423888769527,0.0,0.0,1.0
135927.06,1,0,180890.4,0,-0.4593478921764212,-0.18125855210505656,1.0,0.0,0.0
0.0,2,0,13133.88,0,-0.32403238494388964,-0.9431330578439471,0.0,1.0,1.0
136555.01,2,1,129353.21,0,-1.3545120169454758,-0.6574301181918631,0.0,0.0,0.0
131326.47,1,0,1140.02,1,-0.5738456290654863,0.8663188932859178,1.0,0.0,1.0
82531.11,1,0,114092.52,0,-1.1567431986825452,0.009210074329666045,1.0,0.0,1.0
139246.22,2,0,106799.49,0,-1.6980052276126711,-1.0383673710613084,1.0,0.0,0.0
0.0,2,0,153566.97,0,-0.05340137047882665,-0.8478987446265858,0.0,0.0,1.0
71269.89,2,1,125912.77,0,1.4662958645942195,-0.7526644314092245,0.0,0.0,1.0
160625.17,1,1,3554.63,0,1.070758228068358,0.10444438754702735,0.0,1.0,1.0
0.0,2,1,8282.22,0,0.4254073474209002,-0.2764928653224179,0.0,0.0,0.0
144244.59,2,0,51113.14,0,-1.7292318831278708,1.1520218329380016,1.0,0.0,1.0
0.0,2,0,91366.42,0,-0.771614447328417,0.009210074329666045,0.0,1.0,0.0
109339.17,2,0,96405.88,1,-2.2600850268862636,1.5329590858074469,1.0,0.0,1.0
114091.38,1,1,159888.1,0,0.467042888107833,0.39014732719911127,1.0,0.0,1.0
0.0,1,1,152880.07,1,-1.1671520838542784,-0.08602423888769527,0.0,1.0,1.0
95858.37,1,1,68255.88,0,0.061096366410238474,0.19967870076438865,0.0,0.0,0.0
90696.78,1,1,21597.2,0,1.1956648501291565,-1.0383673710613084,1.0,0.0,0.0
0.0,2,1,139356.3,0,-0.23035241839829093,0.10444438754702735,0.0,0.0,0.0
0.0,2,1,84033.35,0,-0.771614447328417,-0.4669614917571405,0.0,0.0,0.0
118962.58,1,1,120819.58,0,1.7265179938875492,1.9138963386768921,0.0,0.0,1.0
75801.74,1,0,125762.95,0,-0.448939007004688,0.8663188932859178,0.0,1.0,1.0
135216.8,1,1,122022.89,0,-0.6258900549241523,-0.2764928653224179,0.0,1.0,1.0
121801.72,2,1,23146.62,0,-0.20953464805482455,-0.18125855210505656,1.0,0.0,0.0
106854.21,1,1,157959.02,1,0.17559410329930358,0.7710845800685565,1.0,0.0,1.0
139301.68,1,0,99843.98,0,-0.7924322176718833,-1.1336016842786696,0.0,0.0,1.0
136492.92,3,1,26500.29,1,1.0291226873814254,-0.2764928653224179,0.0,0.0,1.0
97541.24,1,1,196356.17,0,-0.6258900549241523,-0.9431330578439471,0.0,1.0,1.0
0.0,2,0,122949.71,0,-0.16789910736789176,-0.5621958049745018,0.0,0.0,0.0
83286.56,1,0,125553.52,0,-0.667525595611085,-0.3717271785397792,0.0,1.0,0.0
112712.17,1,0,116097.26,0,2.038784549039545,-0.18125855210505656,0.0,1.0,0.0
0.0,2,1,101168.9,0,0.12354967744063763,0.009210074329666045,0.0,0.0,0.0
0.0,1,1,63736.17,0,-0.8340677583588161,0.19967870076438865,0.0,0.0,1.0
0.0,2,1,99828.45,0,-1.3545120169454758,-1.6097732503654762,0.0,0.0,1.0
141788.63,2,0,164967.21,0,1.2373003908160893,0.6758502668511952,1.0,0.0,0.0
0.0,2,0,134441.6,0,-0.24076130357002412,0.009210074329666045,0.0,0.0,1.0
0.0,2,1,124508.29,0,-0.771614447328417,-1.3240703107133922,0.0,0.0,1.0
0.0,2,0,41542.95,0,1.2477092759878226,-1.9907105032349215,0.0,1.0,1.0
135161.67,1,1,136071.05,0,1.705700223544083,-1.3240703107133922,1.0,0.0,0.0
0.0,2,1,173948.4,0,0.07150525158197167,-1.3240703107133922,0.0,0.0,1.0
113386.36,2,1,65121.63,1,0.9250338356640935,1.7234277122421695,1.0,0.0,0.0
102290.56,2,0,182691.31,0,1.3205714721899549,0.8663188932859178,1.0,0.0,0.0
119278.01,2,1,19370.73,0,-0.6154811697524191,-0.08602423888769527,0.0,0.0,0.0
0.0,2,0,68008.85,0,1.487113634937686,-0.18125855210505656,0.0,1.0,0.0
101179.23,2,1,35230.61,0,0.05068748123850528,0.19967870076438865,0.0,1.0,0.0
89558.39,2,1,4441.54,0,-0.8965210693892153,-0.7526644314092245,1.0,0.0,1.0
193354.86,2,0,149188.41,0,-0.19912576288309133,0.10444438754702735,0.0,0.0,1.0
0.0,2,0,158973.77,0,0.05068748123850528,0.19967870076438865,0.0,0.0,1.0
0.0,2,0,130590.35,0,-1.0526543469652132,0.6758502668511952,0.0,0.0,0.0
152509.25,1,1,136915.15,0,1.2060737353008897,0.4853816404164726,0.0,0.0,0.0
136624.6,2,1,169117.74,0,1.3934336683920872,-0.5621958049745018,1.0,0.0,0.0
136526.26,2,0,59653.03,0,-0.126263566680959,-0.3717271785397792,0.0,1.0,0.0
0.0,2,1,132908.07,0,1.6432469125136837,0.39014732719911127,0.0,0.0,1.0
154712.58,2,0,89099.18,0,-0.46975677734815435,-0.18125855210505656,0.0,1.0,1.0
189318.16,2,0,45026.23,1,-0.7299789066414841,0.4853816404164726,0.0,1.0,0.0
155681.72,1,0,26287.21,0,0.38377180673396744,0.6758502668511952,0.0,1.0,0.0
0.0,2,0,88225.02,0,1.4767047497659527,-0.08602423888769527,0.0,1.0,1.0
152076.93,1,0,121840.2,1,-0.06381025565055984,0.7710845800685565,1.0,0.0,1.0
175509.8,2,0,152039.67,0,0.5503139694816985,-0.2764928653224179,0.0,1.0,0.0
0.0,2,0,150580.88,0,-2.28090279722973,-0.08602423888769527,0.0,1.0,1.0
108698.96,2,1,161069.73,0,1.2893448166747552,-0.6574301181918631,0.0,0.0,0.0
93577.3,1,1,51670.82,0,-1.3232853614302762,-1.0383673710613084,0.0,0.0,1.0
114609.55,2,1,25339.29,0,0.33172738087530146,-0.4669614917571405,0.0,1.0,1.0
85225.21,1,1,64511.44,0,0.1547763329558372,-1.1336016842786696,0.0,0.0,0.0
0.0,2,1,13935.53,1,0.5607228546534317,-0.18125855210505656,0.0,0.0,0.0
114421.55,1,0,180598.28,1,-1.104698772823879,1.3424904593727243,1.0,0.0,1.0
61710.44,2,0,128077.8,0,-0.7403877918132173,-0.9431330578439471,0.0,1.0,1.0
0.0,2,1,52795.15,0,-0.05340137047882665,-1.9907105032349215,0.0,0.0,1.0
135134.99,1,0,173683.0,1,0.09232302192543805,0.009210074329666045,1.0,0.0,0.0
0.0,1,0,128400.62,0,0.5919495101686313,0.19967870076438865,0.0,0.0,1.0
0.0,2,0,34180.33,0,0.8833982949771607,-0.8478987446265858,0.0,0.0,0.0
107027.52,1,0,173425.68,0,-0.17830799253962495,-1.1336016842786696,1.0,0.0,1.0
0.0,2,1,126551.65,0,1.0187138022096922,-0.8478987446265858,0.0,0.0,1.0
98635.77,1,0,199970.74,0,-0.126263566680959,0.19967870076438865,1.0,0.0,0.0
0.0,2,1,66795.78,0,0.633585050855564,-1.5145389371481148,0.0,0.0,1.0
157320.51,1,0,62193.92,0,-0.8757032990457488,0.5806159536338339,0.0,1.0,0.0
0.0,1,0,195192.4,0,0.7793094432598288,-0.2764928653224179,0.0,1.0,1.0
98241.04,1,0,110887.14,0,0.68562947671423,0.10444438754702735,0.0,0.0,1.0
168735.74,2,0,70370.24,0,0.07150525158197167,-0.18125855210505656,1.0,0.0,1.0
114940.67,2,1,194895.57,1,0.904216065320627,0.10444438754702735,1.0,0.0,0.0
88120.97,2,1,21333.22,0,0.6648117063707637,0.29491301398174996,1.0,0.0,1.0
78992.75,2,0,153265.31,0,-0.16789910736789176,0.39014732719911127,1.0,0.0,1.0
136422.41,1,1,151757.81,0,-0.5842545142372195,0.009210074329666045,0.0,0.0,0.0
0.0,1,1,47578.45,0,-0.3136234997721565,0.39014732719911127,0.0,0.0,0.0
0.0,2,0,157871.55,0,0.2900918401883687,-0.8478987446265858,0.0,0.0,1.0
0.0,2,0,84008.66,0,-0.19912576288309133,-1.7050075635828374,0.0,0.0,0.0
144581.96,1,1,87609.5,0,-0.001356944620160684,-0.6574301181918631,0.0,0.0,0.0
0.0,2,1,82222.86,0,-0.7924322176718833,-0.8478987446265858,0.0,1.0,1.0
99263.09,1,1,67607.9,0,0.029869710895038894,0.29491301398174996,0.0,0.0,1.0
108724.98,1,1,72330.46,0,0.3005007253601019,0.4853816404164726,0.0,0.0,1.0
0.0,1,1,90437.87,0,-0.5009834328633539,0.29491301398174996,0.0,1.0,0.0
0.0,2,0,111190.53,0,-0.5426189735502867,0.9615532065032791,0.0,1.0,0.0
110112.54,2,0,81898.81,0,-1.0214276914500136,0.19967870076438865,1.0,0.0,1.0
0.0,2,0,157097.09,0,0.24845629950143594,2.8662394708505055,0.0,0.0,1.0
130565.02,1,0,9854.72,1,-0.9277477249044148,0.009210074329666045,1.0,0.0,0.0
0.0,1,0,198269.08,0,-0.9693832655913476,-0.7526644314092245,0.0,0.0,1.0
0.0,2,0,13813.24,0,-0.20953464805482455,-1.5145389371481148,0.0,1.0,1.0
160416.56,1,1,37266.43,0,0.519087313966499,0.39014732719911127,0.0,0.0,0.0
94126.67,1,0,93718.16,0,-0.43853012183295476,-0.5621958049745018,1.0,0.0,1.0
122021.92,2,0,33828.64,0,0.467042888107833,-0.7526644314092245,1.0,0.0,0.0
166527.88,2,1,146007.7,0,0.00905194055157251,-1.1336016842786696,1.0,0.0,1.0
131365.37,2,1,180290.68,0,1.445478094250753,0.6758502668511952,0.0,1.0,1.0
148074.79,1,0,146411.41,1,1.0395315725531586,1.1520218329380016,1.0,0.0,0.0
0.0,2,1,123998.52,0,1.008304917037959,0.009210074329666045,0.0,1.0,1.0
156265.31,2,0,1055.66,0,0.4878606584512994,0.7710845800685565,0.0,0.0,1.0
116099.82,1,1,148087.62,0,-0.8444766435305493,-1.7050075635828374,0.0,1.0,1.0
107726.93,2,0,153064.87,0,0.8105360987750283,0.4853816404164726,0.0,1.0,1.0
167385.81,1,1,56307.51,0,0.8209449839467615,-1.3240703107133922,0.0,1.0,1.0
132512.26,1,1,185466.85,0,0.8313538691184947,-0.7526644314092245,0.0,0.0,1.0
0.0,1,0,113436.08,0,0.956260491179293,0.6758502668511952,0.0,0.0,0.0
111009.32,1,1,155905.79,1,0.49826954362303255,1.4377247725900857,1.0,0.0,0.0
125734.2,2,0,134625.09,1,0.0194608257233057,-0.18125855210505656,1.0,0.0,0.0
125789.69,1,0,66333.56,1,-2.5098982710078603,-0.5621958049745018,0.0,0.0,1.0
68999.66,2,1,66879.27,0,-0.9589743804196145,-0.4669614917571405,0.0,0.0,0.0
0.0,2,1,48644.94,0,0.904216065320627,-1.228835997496031,0.0,0.0,1.0
83442.98,1,1,177017.39,0,-1.0734721173086796,-0.9431330578439471,0.0,0.0,1.0
160982.89,1,1,168008.17,0,-2.291311682401463,2.2948335915463374,0.0,0.0,1.0
148495.64,1,0,158853.98,0,2.0491934342112783,0.10444438754702735,1.0,0.0,0.0
0.0,2,1,126761.2,0,-0.001356944620160684,-1.3240703107133922,0.0,0.0,0.0
0.0,2,0,20670.1,0,-0.32403238494388964,0.39014732719911127,0.0,1.0,0.0
95059.02,2,0,44420.18,0,0.4254073474209002,-1.0383673710613084,0.0,0.0,0.0
0.0,2,1,78698.09,0,-1.9374095865625345,-0.5621958049745018,0.0,0.0,1.0
0.0,1,1,98208.62,0,-1.1151076579956123,-0.08602423888769527,0.0,0.0,1.0
123374.46,1,1,124906.59,0,-1.3336942466020094,-1.6097732503654762,0.0,0.0,1.0
0.0,2,0,62424.46,0,-0.8132499880153498,0.4853816404164726,0.0,1.0,1.0
88335.05,1,0,159584.81,0,0.2900918401883687,-0.6574301181918631,1.0,0.0,0.0
83161.65,1,1,116885.59,0,-0.46975677734815435,-0.6574301181918631,0.0,0.0,1.0
115007.08,1,0,176858.5,0,-0.6571167104393518,-0.8478987446265858,0.0,0.0,1.0
0.0,2,0,179206.92,0,0.3733629215622343,-0.8478987446265858,0.0,0.0,0.0
139493.25,3,0,150093.32,1,-1.8957740458756018,1.247256146155363,1.0,0.0,0.0
0.0,2,1,187288.5,0,-1.27124093557161,-0.3717271785397792,0.0,1.0,1.0
0.0,2,0,84871.99,0,-0.938156610076148,-0.6574301181918631,0.0,0.0,1.0
132906.88,1,1,149384.43,0,-1.0318365766217468,0.009210074329666045,1.0,0.0,1.0
0.0,2,1,63708.07,0,-1.0110188062782803,0.8663188932859178,0.0,0.0,0.0
91286.51,1,0,63085.94,0,-0.24076130357002412,-0.2764928653224179,1.0,0.0,0.0
160133.88,1,1,88391.97,0,-0.06381025565055984,0.9615532065032791,1.0,0.0,1.0
121523.51,1,0,161655.55,1,-0.7299789066414841,0.009210074329666045,1.0,0.0,1.0
0.0,1,0,122604.44,0,0.9146249504923603,-0.8478987446265858,0.0,0.0,0.0
159900.38,1,0,22698.56,0,0.5086784287947658,-1.0383673710613084,0.0,1.0,1.0
125681.51,1,1,129980.93,0,-0.03258360013536026,-0.7526644314092245,1.0,0.0,1.0
0.0,3,0,60686.4,0,1.216482620472623,0.29491301398174996,0.0,0.0,1.0
116954.32,1,1,91149.48,0,0.25886518467316916,2.390067904763699,0.0,1.0,0.0
0.0,2,0,162022.47,0,1.383024783220354,-0.5621958049745018,0.0,1.0,1.0
0.0,2,1,49463.44,0,-1.6563696869257383,-0.7526644314092245,0.0,0.0,0.0
83495.11,1,1,143022.31,1,-0.6467078252676186,-1.89547619001756,1.0,0.0,0.0
123204.88,1,1,100538.8,0,0.6960383618859632,2.2948335915463374,1.0,0.0,1.0
59486.31,1,0,163944.18,1,0.00905194055157251,0.8663188932859178,0.0,0.0,1.0
119703.1,2,1,109783.29,0,-0.6050722845806858,0.19967870076438865,1.0,0.0,0.0
0.0,1,0,146388.85,1,-1.27124093557161,-0.08602423888769527,0.0,0.0,0.0
0.0,1,1,16250.61,0,-2.3641738786035953,-0.4669614917571405,0.0,1.0,1.0
0.0,2,0,160979.66,0,-1.1671520838542784,-0.8478987446265858,0.0,0.0,1.0
146466.46,2,0,180934.67,0,1.820197960433148,0.19967870076438865,0.0,1.0,1.0
103560.57,1,0,236.45,1,-0.36566792563082245,0.19967870076438865,1.0,0.0,0.0
118680.57,1,1,49829.8,0,-0.7507966769849506,-1.6097732503654762,0.0,1.0,1.0
0.0,1,0,85876.67,1,1.2477092759878226,1.7234277122421695,0.0,0.0,0.0
116968.91,1,0,175094.62,0,2.0700112045547447,-0.6574301181918631,1.0,0.0,0.0
68598.56,1,0,157862.82,0,0.7584916729163624,-0.18125855210505656,0.0,0.0,0.0
0.0,2,1,180318.6,0,-0.6883433659545514,-0.2764928653224179,0.0,1.0,1.0
129745.1,1,1,143683.75,0,-0.7612055621566838,-0.2764928653224179,1.0,0.0,0.0
127043.09,1,1,8247.0,0,0.1547763329558372,-0.08602423888769527,0.0,0.0,0.0
101126.66,2,0,37042.8,0,-0.5842545142372195,-1.5145389371481148,0.0,1.0,0.0
152805.05,1,0,63239.65,0,-0.6883433659545514,-0.5621958049745018,0.0,0.0,0.0
0.0,2,0,94977.3,0,-1.2400142800564107,0.009210074329666045,0.0,1.0,0.0
110976.23,2,0,138526.96,0,-2.2080406010275975,-1.0383673710613084,0.0,0.0,1.0
65643.3,1,0,28760.99,0,0.6960383618859632,-1.0383673710613084,1.0,0.0,1.0
0.0,2,1,14721.8,0,-1.2608320503998771,-0.2764928653224179,0.0,1.0,0.0
115625.07,1,0,185855.21,0,-0.5218012032068203,1.0567875197206404,0.0,0.0,1.0
107233.85,2,0,24924.92,0,0.737673902572896,-0.9431330578439471,1.0,0.0,1.0
57809.32,1,0,188258.49,0,-0.2511701887417573,-0.8478987446265858,1.0,0.0,0.0
117837.43,1,0,104016.61,1,0.8105360987750283,0.6758502668511952,1.0,0.0,1.0
0.0,2,1,156495.39,1,-0.4177123514894884,1.3424904593727243,0.0,0.0,0.0
104568.41,1,0,8059.44,1,0.11314079226890443,1.9138963386768921,1.0,0.0,1.0
