id,sales
3016349,0
3016350,158
3016351,10
3016352,24
3016353,3
3016354,53
3016355,8
3016356,193
3016357,178
3016358,8
3016359,7
3016360,192
3016361,43
3016362,1790
3016363,0
3016364,12
3016365,6
3016366,0
3016367,4
3016368,2743
3016370,512
3016371,15
3016372,981
3016373,605
3016374,248
3016375,211
3016376,61
3016377,4042
3016378,10
3016379,0
3016380,16
3016381,21
3016382,0
3016383,210
3016385,7
3016386,1
3016387,67
3016388,3
3016389,300
3016390,222
3016391,3
3016392,2
3016393,229
3016394,122
3016395,1178
3016396,1
3016397,0
3016398,14
3016400,12
3016401,6887
3016402,0
3016403,1239
3016404,20
3016405,1837
3016406,2000
3016407,369
3016408,455
3016409,401
3016410,7766
3016411,84
3016412,3
3016413,113
3016414,109
3016415,0
3016416,447
3016417,21
3016418,25
3016419,31
3016420,314
3016421,24
3016422,689
3016423,419
3016424,28
3016425,30
3016426,878
3016427,261
3016428,8227
3016429,318
3016430,70
3016431,13
3016433,11
3016434,6082
3016435,0
3016436,937
3016437,25
3016438,1883
3016439,1696
3016440,514
3016441,279
3016442,290
3016443,7972
3016444,93
3016445,1
3016446,76
3016447,75
3016448,0
3016449,459
3016450,14
3016451,26
3016452,4
3016453,189
3016454,18
3016455,892
3016456,541
3016457,20
3016458,22
3016459,961
3016460,210
3016461,4715
3016462,284
3016463,68
3016464,10
3016466,11
3016467,3844
3016468,0
3016469,657
3016470,12
3016471,1670
3016472,1056
3016473,621
3016474,101
3016475,214
3016476,6840
3016477,44
3016478,3
3016479,52
3016480,30
3016481,0
3016482,445
3016483,19
3016484,25
3016485,9
3016486,104
3016487,10
3016488,823
3016489,550
3016490,17
3016491,34
3016492,622
3016493,114
3016494,2278
3016495,284
3016496,37
3016497,14
3016499,12
3016500,6027
3016501,0
3016502,893
3016503,19
3016504,1741
3016505,1534
3016506,474
3016507,242
3016508,203
3016509,7402
3016510,46
3016511,1
3016512,79
3016513,70
3016514,0
3016515,442
3016516,20
3016517,24
3016518,8
3016519,176
3016520,14
3016521,726
3016522,506
3016523,18
3016524,26
3016525,828
3016526,189
3016527,4596
3016528,284
3016529,52
3016530,10
3016532,10
3016533,3194
3016534,0
3016535,621
3016536,15
3016537,1475
3016538,916
3016539,468
3016540,76
3016541,152
3016542,5903
3016543,41
3016544,0
3016545,31
3016546,51
3016547,0
3016548,413
3016549,16
3016550,10
3016551,3
3016552,104
3016553,6
3016554,723
3016555,531
3016556,14
3016557,19
3016558,586
3016559,73
3016560,1734
3016561,284
3016562,16
3016563,9
3016565,10
3016566,4641
3016567,0
3016568,888
3016569,23
3016570,1342
3016571,1634
3016572,346
3016573,322
3016574,266
3016575,5464
3016576,65
3016577,1
3016578,55
3016579,58
3016580,0
3016581,335
3016582,11
3016583,26
3016584,9
3016585,188
3016586,17
3016587,643
3016588,372
3016589,14
3016590,23
3016591,699
3016592,180
3016593,5407
3016594,191
3016595,60
3016596,6
3016597,0
3016598,5
3016599,1548
3016600,0
3016601,303
3016602,24
3016603,676
3016604,458
3016605,184
3016606,66
3016607,76
3016608,2558
3016609,32
3016610,1
3016611,30
3016612,18
3016613,0
3016614,152
3016615,10
3016616,7
3016617,10
3016618,51
3016619,7
3016620,212
3016621,183
3016622,2
3016623,6
3016624,199
3016625,55
3016626,1286
3016627,0
3016628,8
3016629,9
3016631,10
3016632,3096
3016633,0
3016634,465
3016635,32
3016636,1227
3016637,819
3016638,360
3016639,66
3016640,119
3016641,4872
3016642,63
3016643,1
3016644,61
3016645,33
3016646,0
3016647,298
3016648,11
3016649,8
3016650,4
3016651,106
3016652,9
3016653,535
3016654,366
3016655,11
3016656,19
3016657,295
3016658,69
3016659,1777
3016660,191
3016661,13
3016662,6
3016664,4
3016665,3322
3016666,0
3016667,683
3016668,9
3016669,1070
3016670,1203
3016671,206
3016672,258
3016673,220
3016674,3975
3016675,45
3016676,1
3016677,33
3016678,37
3016679,0
3016680,229
3016681,2
3016682,26
3016683,4
3016684,124
3016685,9
3016686,573
3016687,216
3016688,15
3016689,9
3016690,627
3016691,107
3016692,4324
3016693,2
3016694,40
3016728,7
3016729,0
3016730,2
3016731,1738
3016732,0
3016733,406
3016734,8
3016735,724
3016736,428
3016737,181
3016738,79
3016739,107
3016740,2560
3016741,16
3016742,1
3016743,30
3016744,22
3016745,0
3016746,163
3016747,5
3016748,10
3016749,7
3016750,77
3016751,3
3016752,256
3016753,173
3016754,4
3016755,5
3016756,166
3016757,60
3016758,1650
3016759,0
3016760,3
3016761,5
3016762,0
3016763,0
3016764,2761
3016766,207
3016767,5
3016768,869
3016769,226
3016770,197
3016771,56
3016772,25
3016773,2946
3016774,12
3016775,0
3016776,19
3016777,9
3016778,0
3016779,180
3016782,4
3016783,24
3016784,0
3016785,40
3016786,136
3016787,0
3016788,2
3016789,55
3016790,77
3016791,561
3016792,0
3016793,1
3016794,6
3016796,5
3016797,2645
3016798,0
3016799,460
3016800,12
3016801,924
3016802,795
3016803,271
3016804,141
3016805,130
3016806,3847
3016807,33
3016808,0
3016809,25
3016810,58
3016811,0
3016812,217
3016813,16
3016814,11
3016815,8
3016816,77
3016817,6
3016818,417
3016819,275
3016820,8
3016821,13
3016822,443
3016823,87
3016824,2019
3016825,0
3016826,31
3016827,4
3016828,0
3016829,5
3016830,2889
3016831,0
3016832,523
3016833,15
3016834,806
3016835,982
3016836,145
3016837,218
3016838,168
3016839,3056
3016840,34
3016841,2
3016842,33
3016843,37
3016844,0
3016845,179
3016846,10
3016847,23
3016848,8
3016849,121
3016850,12
3016851,413
3016852,194
3016853,7
3016854,12
3016855,487
3016856,109
3016857,3871
3016858,0
3016859,32
3016860,3
3016861,1
3016862,9
3016863,3433
3016864,0
3016865,634
3016866,18
3016867,977
3016868,1113
3016869,228
3016870,245
3016871,139
3016872,4035
3016873,36
3016874,2
3016875,37
3016876,45
3016877,0
3016878,256
3016879,21
3016880,23
3016881,22
3016882,111
3016883,17
3016884,387
3016885,256
3016886,14
3016887,15
3016888,479
3016889,128
3016890,3231
3016891,1
3016892,30
3016893,11
3016894,0
3016895,7
3016896,2886
3016898,424
3016899,13
3016900,1361
3016901,672
3016902,429
3016903,163
3016904,99
3016905,5474
3016906,10
3016907,1
3016908,49
3016909,44
3016910,0
3016911,309
3016912,8
3016913,4
3016914,8
3016915,53
3016916,3
3016917,456
3016918,354
3016919,6
3016920,7
3016921,386
3016922,101
3016923,1335
3016924,191
3016925,15
3016926,4
3016928,2
3016929,1800
3016930,0
3016931,282
3016932,10
3016933,551
3016934,555
3016935,131
3016936,122
3016937,107
3016938,2111
3016939,16
3016940,1
3016941,24
3016942,25
3016943,0
3016944,144
3016945,10
3016946,18
3016947,7
3016948,116
3016949,6
3016950,509
3016951,122
3016952,3
3016953,7
3016954,351
3016955,54
3016956,1960
3016957,0
3016958,34
3016959,1
3016960,0
3016961,1
3016962,1314
3016964,83
3016965,4
3016966,636
3016967,267
3016968,243
3016969,33
3016970,31
3016971,2377
3016972,4
3016973,0
3016974,11
3016975,8
3016976,0
3016977,145
3016978,3
3016979,0
3016980,2
3016981,37
3016982,0
3016983,169
3016984,132
3016985,0
3016986,3
3016987,140
3016988,24
3016989,214
3016990,8
3016991,1
3016992,7
3016993,0
3016994,4
3016995,4163
3016997,665
3016998,15
3016999,1543
3017000,584
3017001,473
3017002,238
3017003,89
3017004,6094
3017005,28
3017006,0
3017007,27
3017008,20
3017009,0
3017010,404
3017011,6
3017012,2
3017013,9
3017014,62
3017015,2
3017016,646
3017017,334
3017018,2
3017019,13
3017020,468
3017021,95
3017022,1273
3017023,31
3017024,10
3017025,5
3017026,0
3017027,1
3017028,1449
3017030,165
3017031,15
3017032,836
3017033,331
3017034,202
3017035,53
3017036,41
3017037,2468
3017038,6
3017039,0
3017040,15
3017041,18
3017042,0
3017043,140
3017044,6
3017045,0
3017046,5
3017047,54
3017048,1
3017049,131
3017050,156
3017051,1
3017052,6
3017053,145
3017054,29
3017055,282
3017056,8
3017057,2
3017058,4
3017060,4
3017061,1418
3017063,89
3017064,7
3017065,645
3017066,227
3017067,142
3017068,28
3017069,32
3017070,2355
3017071,13
3017072,0
3017073,14
3017074,10
3017075,0
3017076,110
3017077,1
3017078,0
3017079,2
3017080,59
3017081,0
3017082,137
3017083,160
3017084,0
3017085,5
3017086,83
3017087,19
3017088,159
3017089,8
3017090,0
3017091,3
3017092,0
3017093,2
3017094,1540
3017096,145
3017097,11
3017098,1076
3017099,328
3017100,234
3017101,19
3017102,43
3017103,2632
3017104,3
3017105,0
3017106,9
3017107,20
3017108,0
3017109,164
3017110,0
3017112,2
3017113,38
3017114,1
3017115,221
3017116,217
3017117,0
3017118,5
3017119,70
3017120,84
3017121,313
3017122,7
3017123,4
3017124,3
3017125,0
3017126,2
3017127,1558
3017129,130
3017130,3
3017131,786
3017132,282
3017133,249
3017134,81
3017135,60
3017136,2382
3017137,5
3017138,1
3017139,10
3017140,16
3017141,0
3017142,174
3017143,6
3017144,0
3017145,3
3017146,43
3017147,1
3017148,109
3017149,156
3017150,0
3017151,4
3017152,109
3017153,45
3017154,534
3017155,8
3017156,4
3017157,3
3017158,0
3017159,1
3017160,1331
3017162,132
3017163,5
3017164,697
3017165,217
3017166,141
3017167,124
3017168,36
3017169,1866
3017170,4
3017171,0
3017172,12
3017173,12
3017174,0
3017175,127
3017177,0
3017178,2
3017179,52
3017180,1
3017181,40
3017182,109
3017183,1
3017184,3
3017185,56
3017186,33
3017187,493
3017188,0
3017189,0
3017190,7
3017191,0
3017192,2
3017193,2680
3017195,282
3017196,7
3017197,955
3017198,623
3017199,436
3017200,153
3017201,90
3017202,3683
3017203,14
3017204,1
3017205,26
3017206,22
3017207,0
3017208,233
3017209,0
3017210,0
3017211,7
3017212,68
3017213,4
3017214,231
3017215,203
3017216,2
3017217,8
3017218,337
3017219,54
3017220,1169
3017221,16
3017222,11
3017223,3
3017224,0
3017225,4
3017226,1901
3017228,469
3017229,9
3017230,559
3017231,498
3017232,198
3017233,148
3017234,48
3017235,2537
3017236,13
3017237,0
3017238,19
3017239,18
3017240,0
3017241,165
3017242,7
3017243,3
3017244,6
3017245,87
3017246,2
3017247,86
3017248,125
3017249,3
3017250,6
3017251,187
3017252,54
3017253,1535
3017254,59
3017255,13
3017256,5
3017257,0
3017258,3
3017259,2322
3017261,144
3017262,6
3017263,790
3017264,289
3017265,277
3017266,40
3017267,42
3017268,2907
3017269,13
3017270,1
3017271,12
3017272,19
3017273,0
3017274,157
3017275,6
3017276,0
3017277,3
3017278,59
3017279,2
3017280,128
3017281,158
3017282,1
3017283,4
3017284,137
3017285,22
3017286,399
3017287,8
3017288,4
3017289,5
3017290,0
3017291,6
3017292,2475
3017293,0
3017294,557
3017295,11
3017296,750
3017297,736
3017298,221
3017299,153
3017300,111
3017301,3256
3017302,30
3017303,1
3017304,21
3017305,35
3017306,0
3017307,186
3017308,16
3017309,19
3017310,4
3017311,123
3017312,10
3017313,779
3017314,198
3017315,8
3017316,8
3017317,579
3017318,99
3017319,2048
3017320,0
3017321,40
3017322,6
3017323,0
3017324,4
3017325,3443
3017327,444
3017328,6
3017329,1322
3017330,627
3017331,598
3017332,84
3017333,73
3017334,5126
3017335,11
3017336,0
3017337,20
3017338,15
3017339,0
3017340,282
3017341,0
3017342,7
3017343,4
3017344,83
3017345,1
3017346,359
3017347,289
3017348,3
3017349,5
3017350,349
3017351,66
3017352,861
3017353,82
3017354,13
3017355,9
3017356,0
3017357,4
3017358,2822
3017360,387
3017361,6
3017362,1257
3017363,501
3017364,319
3017365,237
3017366,80
3017367,3761
3017368,16
3017369,0
3017370,37
3017371,28
3017372,0
3017373,264
3017374,3
3017375,3
3017376,9
3017377,123
3017378,1
3017379,104
3017380,234
3017381,2
3017382,5
3017383,202
3017384,151
3017385,1185
3017386,0
3017387,5
3017388,4
3017389,0
3017390,2
3017391,1578
3017393,103
3017394,6
3017395,625
3017396,272
3017397,133
3017398,34
3017399,56
3017400,2195
3017401,7
3017402,1
3017403,23
3017404,17
3017405,0
3017406,135
3017408,0
3017409,3
3017410,174
3017411,2
3017412,92
3017413,125
3017414,1
3017415,5
3017416,132
3017417,24
3017418,399
3017419,12
3017420,1
3017421,1
3017423,2
3017424,1246
3017425,0
3017426,224
3017427,7
3017428,445
3017429,412
3017430,130
3017431,52
3017432,64
3017433,1787
3017434,24
3017435,0
3017436,11
3017437,23
3017438,0
3017439,129
3017440,10
3017441,1
3017442,2
3017443,71
3017444,4
3017445,681
3017446,115
3017447,3
3017448,5
3017449,399
3017450,27
3017451,946
3017452,0
3017453,10
3017454,2
3017455,0
3017456,5
3017457,2983
3017458,0
3017459,692
3017460,17
3017461,940
3017462,1170
3017463,286
3017464,214
3017465,168
3017466,3537
3017467,37
3017468,0
3017469,20
3017470,31
3017471,0
3017472,206
3017473,10
3017474,34
3017475,9
3017476,120
3017477,12
3017478,588
3017479,227
3017480,14
3017481,8
3017482,635
3017483,106
3017484,3085
3017485,0
3017486,35
3017487,3
3017488,0
3017489,4
3017490,2015
3017491,0
3017492,373
3017493,8
3017494,421
3017495,543
3017496,189
3017497,160
3017498,117
3017499,1816
3017500,20
3017501,1
3017502,22
3017503,21
3017504,0
3017505,101
3017507,34
3017508,4
3017509,346
3017510,10
3017511,326
3017512,95
3017513,5
3017514,6
3017515,256
3017516,40
3017517,1618
3017518,0
3017519,5
3017520,3
3017521,0
3017522,0
3017523,792
3017524,0
3017525,199
3017526,4
3017527,285
3017528,212
3017529,78
3017530,42
3017531,40
3017532,1290
3017533,10
3017534,0
3017535,10
3017536,9
3017537,0
3017538,72
3017539,0
3017540,8
3017541,0
3017542,43
3017543,0
3017544,359
3017545,90
3017546,1
3017547,1
3017548,228
3017549,21
3017550,443
3017551,0
3017552,2
3017553,6
3017554,0
3017555,3
3017556,2744
3017557,0
3017558,573
3017559,17
3017560,774
3017561,931
3017562,284
3017563,230
3017564,128
3017565,3343
3017566,32
3017567,2
3017568,19
3017569,31
3017570,0
3017571,176
3017572,6
3017573,34
3017574,10
3017575,239
3017576,3
3017577,465
3017578,212
3017579,10
3017580,9
3017581,481
3017582,74
3017583,2452
3017584,0
3017585,26
3017586,5
3017587,0
3017588,2
3017589,3219
3017591,576
3017592,15
3017593,1027
3017594,784
3017595,357
3017596,211
3017597,69
3017598,4473
3017599,18
3017600,0
3017601,32
3017602,23
3017603,0
3017604,224
3017606,6
3017607,5
3017608,83
3017609,1
3017610,189
3017611,261
3017612,4
3017613,4
3017614,222
3017615,82
3017616,1430
3017617,1
3017618,4
3017619,5
3017620,0
3017621,3
3017622,2952
3017624,622
3017625,14
3017626,849
3017627,636
3017628,302
3017629,198
3017630,71
3017631,3465
3017632,16
3017633,1
3017634,26
3017635,20
3017636,0
3017637,196
3017639,7
3017640,5
3017641,130
3017642,1
3017643,109
3017644,203
3017645,4
3017646,4
3017647,190
3017648,65
3017649,1102
3017650,1
3017651,6
3017652,9
3017653,0
3017654,11
3017655,6635
3017656,0
3017657,1054
3017658,40
3017659,1562
3017660,1817
3017661,379
3017662,467
3017663,317
3017664,5992
3017665,74
3017666,2
3017667,62
3017668,51
3017669,0
3017670,393
3017671,29
3017672,34
3017673,29
3017674,291
3017675,25
3017676,1244
3017677,399
3017678,16
3017679,20
3017680,1387
3017681,212
3017682,6449
3017683,0
3017684,105
3017685,2
3017686,0
3017687,0
3017688,1479
3017690,148
3017691,5
3017692,567
3017693,228
3017694,105
3017695,106
3017696,47
3017697,1888
3017698,6
3017699,0
3017700,12
3017701,7
3017702,0
3017703,122
3017704,0
3017706,2
3017707,57
3017708,0
3017709,57
3017710,66
3017711,1
3017712,4
3017713,103
3017714,20
3017715,542
3017716,0
3017717,3
3017718,7
3017719,0
3017720,1
3017721,3159
3017723,517
3017724,9
3017725,1109
3017726,589
3017727,235
3017728,279
3017729,78
3017730,4043
3017731,11
3017732,0
3017733,23
3017734,19
3017735,0
3017736,233
3017737,0
3017738,7
3017739,8
3017740,41
3017741,1
3017742,361
3017743,215
3017744,4
3017745,6
3017746,142
3017747,68
3017748,1186
3017749,1
3017750,5
3017751,1
3017752,0
3017753,0
3017754,1079
3017756,105
3017757,4
3017758,613
3017759,123
3017760,84
3017761,178
3017762,23
3017763,1659
3017764,1
3017765,0
3017766,8
3017767,3
3017768,0
3017769,79
3017771,0
3017772,0
3017773,55
3017774,0
3017775,62
3017776,60
3017777,0
3017778,1
3017779,44
3017780,9
3017781,180
3017782,0
3017783,1
3017784,6
3017785,0
3017786,2
3017787,2043
3017789,202
3017790,8
3017791,879
3017792,365
3017793,172
3017794,179
3017795,60
3017796,2684
3017797,3
3017798,0
3017799,31
3017800,15
3017801,0
3017802,184
3017804,0
3017805,11
3017806,58
3017807,1
3017808,233
3017809,173
3017810,2
3017811,3
3017812,240
3017813,26
3017814,1151
3017815,0
3017816,0
3017817,3
3017818,0
3017819,1
3017820,2317
3017822,656
3017823,9
3017824,850
3017825,572
3017826,235
3017827,103
3017828,80
3017829,3782
3017830,9
3017831,3
3017832,28
3017833,38
3017834,0
3017835,174
3017836,1
3017837,5
3017838,3
3017839,53
3017840,2
3017841,157
3017842,223
3017843,3
3017844,6
3017845,179
3017846,26
3017847,604
3017848,3
3017849,2
3017850,3
3017851,0
3017852,0
3017853,1368
3017855,102
3017856,2
3017857,384
3017858,132
3017859,87
3017860,114
3017861,55
3017862,1711
3017863,6
3017864,0
3017865,9
3017866,5
3017867,0
3017868,88
3017870,0
3017871,0
3017872,86
3017873,0
3017874,169
3017875,57
3017876,0
3017877,1
3017878,46
3017879,15
3017880,340
3017881,0
3017882,1
3017883,4
3017884,0
3017885,0
3017886,3316
3017888,482
3017889,11
3017890,768
3017891,519
3017892,215
3017893,119
3017894,94
3017895,3402
3017896,9
3017897,0
3017898,35
3017899,12
3017900,0
3017901,175
3017902,0
3017903,34
3017904,4
3017905,102
3017906,1
3017907,230
3017908,181
3017909,3
3017910,3
3017911,136
3017912,47
3017913,1223
3017914,0
3017915,1
3017916,3
3017917,0
3017918,7
3017919,2169
3017920,0
3017921,416
3017922,6
3017923,719
3017924,694
3017925,151
3017926,114
3017927,102
3017928,2853
3017929,42
3017930,1
3017931,28
3017932,31
3017933,0
3017934,169
3017935,16
3017936,24
3017937,1
3017938,136
3017939,10
3017940,323
3017941,205
3017942,12
3017943,11
3017944,319
3017945,61
3017946,2011
3017947,0
3017948,15
3017949,5
3017950,0
3017951,6
3017952,2398
3017953,0
3017954,415
3017955,12
3017956,820
3017957,712
3017958,219
3017959,84
3017960,122
3017961,3230
3017962,28
3017963,1
3017964,43
3017965,43
3017966,0
3017967,261
3017968,17
3017969,20
3017970,9
3017971,172
3017972,12
3017973,220
3017974,306
3017975,7
3017976,9
3017977,178
3017978,76
3017979,1893
3017980,4
3017981,21
3017982,7
3017983,0
3017984,3
3017985,3004
3017987,582
3017988,4
3017989,1438
3017990,517
3017991,186
3017992,415
3017993,59
3017994,4334
3017995,29
3017996,1
3017997,24
3017998,18
3017999,0
3018000,285
3018001,4
3018002,15
3018003,8
3018004,78
3018005,3
3018006,147
3018007,249
3018008,7
3018009,8
3018010,228
3018011,50
3018012,1410
3018013,9
3018014,12
3018015,4
3018016,0
3018017,5
3018018,2101
3018019,0
3018020,317
3018021,6
3018022,694
3018023,641
3018024,213
3018025,131
3018026,78
3018027,2884
3018028,24
3018029,0
3018030,17
3018031,11
3018032,0
3018033,164
3018034,14
3018035,24
3018036,2
3018037,119
3018038,8
3018039,541
3018040,185
3018041,5
3018042,8
3018043,502
3018044,54
3018045,1960
3018046,0
3018047,33
3018048,2
3018049,0
3018050,2
3018051,3162
3018053,402
3018054,9
3018055,1449
3018056,573
3018057,260
3018058,156
3018059,58
3018060,4873
3018061,10
3018062,2
3018063,29
3018064,20
3018065,0
3018066,322
3018068,0
3018069,9
3018070,58
3018071,2
3018072,124
3018073,251
3018074,3
3018075,10
3018076,177
3018077,52
3018078,1045
3018079,0
3018080,3
3018081,7
3018082,0
3018083,6
3018084,1990
3018085,0
3018086,423
3018087,12
3018088,816
3018089,618
3018090,209
3018091,127
3018092,133
3018093,3109
3018094,32
3018095,1
3018096,27
3018097,36
3018098,0
3018099,196
3018100,14
3018101,18
3018102,7
3018103,159
3018104,12
3018105,354
3018106,307
3018107,12
3018108,7
3018109,249
3018110,58
3018111,1797
3018112,0
3018113,6
3018114,3
3018115,0
3018116,4
3018117,2165
3018118,0
3018119,383
3018120,7
3018121,603
3018122,675
3018123,159
3018124,122
3018125,104
3018126,2571
3018127,26
3018128,0
3018129,24
3018130,26
3018131,0
3018132,162
3018133,10
3018134,34
3018135,3
3018136,96
3018137,9
3018138,315
3018139,189
3018140,8
3018141,7
3018142,301
3018143,45
3018144,1969
3018145,0
3018146,18
3018147,6
3018148,0
3018149,3
3018150,3320
3018152,513
3018153,18
3018154,1033
3018155,624
3018156,292
3018157,211
3018158,71
3018159,4087
3018160,10
3018161,0
3018162,17
3018163,22
3018164,0
3018165,210
3018167,10
3018168,1
3018169,116
3018170,3
3018171,198
3018172,235
3018173,3
3018174,2
3018175,257
3018176,131
3018177,1163
3018178,1
3018179,0
3018180,14
3018182,13
3018183,7902
3018184,0
3018185,1352
3018186,27
3018187,2067
3018188,2248
3018189,525
3018190,566
3018191,448
3018192,8315
3018193,86
3018194,4
3018195,107
3018196,105
3018197,0
3018198,503
3018199,22
3018200,39
3018201,31
3018202,366
3018203,25
3018204,1359
3018205,434
3018206,25
3018207,31
3018208,1354
3018209,290
3018210,8905
3018211,314
3018212,112
3018213,14
3018215,13
3018216,7311
3018217,0
3018218,1106
3018219,31
3018220,2109
3018221,1966
3018222,681
3018223,370
3018224,327
3018225,8526
3018226,91
3018227,1
3018228,74
3018229,74
3018230,0
3018231,517
3018232,15
3018233,39
3018234,4
3018235,299
3018236,20
3018237,1659
3018238,573
3018239,20
3018240,24
3018241,1600
3018242,228
3018243,5542
3018244,281
3018245,110
3018246,10
3018248,12
3018249,4715
3018250,0
3018251,792
3018252,15
3018253,1736
3018254,1291
3018255,735
3018256,118
3018257,243
3018258,7323
3018259,48
3018260,3
3018261,51
3018262,25
3018263,0
3018264,488
3018265,20
3018266,38
3018267,9
3018268,193
3018269,11
3018270,1531
3018271,573
3018272,18
3018273,38
3018274,993
3018275,122
3018276,2410
3018277,281
3018278,56
3018279,14
3018281,13
3018282,6999
3018283,0
3018284,1056
3018285,25
3018286,1894
3018287,1745
3018288,643
3018289,306
3018290,226
3018291,8079
3018292,51
3018293,1
3018294,74
3018295,69
3018296,0
3018297,504
3018298,19
3018299,38
3018300,8
3018301,291
3018302,16
3018303,1323
3018304,539
3018305,18
3018306,26
3018307,1262
3018308,203
3018309,4990
3018310,281
3018311,86
3018312,10
3018314,11
3018315,3853
3018316,0
3018317,757
3018318,18
3018319,1563
3018320,1102
3018321,595
3018322,95
3018323,182
3018324,6448
3018325,43
3018326,0
3018327,32
3018328,46
3018329,0
3018330,451
3018331,17
3018332,15
3018333,3
3018334,193
3018335,6
3018336,1250
3018337,581
3018338,15
3018339,20
3018340,1040
3018341,78
3018342,1831
3018343,188
3018344,28
3018345,10
3018347,10
3018348,5676
3018349,0
3018350,1059
3018351,30
3018352,1481
3018353,1913
3018354,438
3018355,459
3018356,298
3018357,5902
3018358,69
3018359,1
3018360,54
3018361,58
3018362,0
3018363,366
3018364,11
3018365,36
3018366,9
3018367,299
3018368,19
3018369,1338
3018370,401
3018371,15
3018372,24
3018373,1298
3018374,200
3018375,6526
3018376,188
3018377,102
3018378,6
3018379,0
3018380,5
3018381,1656
3018382,0
3018383,306
3018384,30
3018385,710
3018386,471
3018387,220
3018388,82
3018389,88
3018390,2562
3018391,32
3018392,1
3018393,30
3018394,22
3018395,0
3018396,156
3018397,10
3018398,9
3018399,10
3018400,94
3018401,8
3018402,328
3018403,189
3018404,2
3018405,6
3018406,242
3018407,55
3018408,1262
3018409,0
3018410,14
3018411,10
3018413,10
3018414,3597
3018415,0
3018416,520
3018417,39
3018418,1359
3018419,946
3018420,446
3018421,84
3018422,144
3018423,5294
3018424,67
3018425,1
3018426,62
3018427,33
3018428,0
3018429,317
3018430,11
3018431,11
3018432,4
3018433,195
3018434,10
3018435,910
3018436,405
3018437,12
3018438,20
3018439,528
3018440,77
3018441,1901
3018442,188
3018443,19
3018444,7
3018446,5
3018447,3877
3018448,0
3018449,807
3018450,11
3018451,1188
3018452,1450
3018453,254
3018454,347
3018455,246
3018456,4334
3018457,47
3018458,2
3018459,34
3018460,42
3018461,0
3018462,250
3018463,2
3018464,36
3018465,4
3018466,228
3018467,10
3018468,947
3018469,243
3018470,16
3018471,9
3018472,1154
3018473,116
3018474,5088
3018475,2
3018476,56
3018510,7
3018511,0
3018512,3
3018513,1834
3018514,0
3018515,409
3018516,9
3018517,772
3018518,445
3018519,237
3018520,95
3018521,121
3018522,2601
3018523,16
3018524,1
3018525,31
3018526,26
3018527,0
3018528,165
3018529,5
3018530,13
3018531,7
3018532,137
3018533,3
3018534,464
3018535,182
3018536,4
3018537,5
3018538,276
3018539,62
3018540,1797
3018541,0
3018542,4
3018543,6
3018544,0
3018545,0
3018546,3008
3018548,212
3018549,5
3018550,916
3018551,235
3018552,202
3018553,50
3018554,34
3018555,2920
3018556,12
3018557,0
3018558,20
3018559,9
3018560,0
3018561,180
3018564,4
3018565,51
3018566,0
3018567,42
3018568,142
3018569,0
3018570,2
3018571,51
3018572,79
3018573,570
3018574,0
3018575,1
3018576,7
3018578,6
3018579,2917
3018580,0
3018581,479
3018582,15
3018583,996
3018584,890
3018585,324
3018586,158
3018587,147
3018588,4052
3018589,34
3018590,0
3018591,24
3018592,58
3018593,0
3018594,232
3018595,17
3018596,20
3018597,11
3018598,126
3018599,7
3018600,694
3018601,275
3018602,9
3018603,13
3018604,618
3018605,91
3018606,2266
3018607,0
3018608,50
3018609,4
3018610,0
3018611,5
3018612,3212
3018613,0
3018614,543
3018615,18
3018616,869
3018617,1103
3018618,187
3018619,245
3018620,188
3018621,3248
3018622,35
3018623,2
3018624,34
3018625,37
3018626,0
3018627,186
3018628,10
3018629,34
3018630,8
3018631,222
3018632,14
3018633,750
3018634,192
3018635,7
3018636,12
3018637,751
3018638,113
3018639,4403
3018640,0
3018641,49
3018642,3
3018643,0
3018644,9
3018645,3873
3018646,0
3018647,721
3018648,22
3018649,1053
3018650,1300
3018651,288
3018652,299
3018653,157
3018654,4314
3018655,39
3018656,2
3018657,37
3018658,40
3018659,0
3018660,276
3018661,22
3018662,34
3018663,22
3018664,207
3018665,19
3018666,727
3018667,260
3018668,15
3018669,16
3018670,706
3018671,140
3018672,3429
3018673,1
3018674,45
3018675,11
3018676,0
3018677,8
3018678,3218
3018680,439
3018681,16
3018682,1440
3018683,699
3018684,501
3018685,170
3018686,113
3018687,5482
3018688,11
3018689,1
3018690,50
3018691,44
3018692,0
3018693,340
3018694,8
3018695,6
3018696,8
3018697,93
3018698,3
3018699,348
3018700,355
3018701,6
3018702,7
3018703,439
3018704,107
3018705,1356
3018706,185
3018707,17
3018708,5
3018710,5
3018711,2469
3018712,0
3018713,370
3018714,14
3018715,664
3018716,728
3018717,140
3018718,143
3018719,171
3018720,2864
3018721,20
3018722,1
3018723,31
3018724,28
3018725,0
3018726,191
3018727,16
3018728,20
3018729,9
3018730,185
3018731,8
3018732,307
3018733,193
3018734,4
3018735,9
3018736,310
3018737,69
3018738,2384
3018739,0
3018740,28
3018741,2
3018742,0
3018743,2
3018744,1710
3018746,125
3018747,5
3018748,886
3018749,367
3018750,297
3018751,59
3018752,63
3018753,3180
3018754,6
3018755,0
3018756,13
3018757,8
3018758,0
3018759,210
3018760,5
3018761,0
3018762,2
3018763,51
3018764,0
3018765,210
3018766,211
3018767,0
3018768,4
3018769,171
3018770,33
3018771,283
3018772,10
